06635014|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Gewerbemeldung, nachträgliche Ausstellung der Empfangsbescheinigung|Gemeinde Aarbergen|ID_OID_GEWMELD_BESTAETIGUNG|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06531007|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Gewerbeummeldung|Gemeinde Aarbergen|ID_OID_8961080|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06535010|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Pfandleihgewerbe: Erlaubnis|Gemeinde Aarbergen|ID_OID_8998821|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06438006|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Private Feuerwerke, Erteilung einer Ausnahmegenehmigung|Gemeinde Aarbergen|ID_OID_9904654|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06533009|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Reisegewerbekarte, Ausstellung|Gemeinde Aarbergen|ID_OID_8965679|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06632012|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Reisegewerbekarte, Erweiterung|Gemeinde Aarbergen|ID_OID_9106266|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06533011|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Reisegewerbekarte, Verlängerung|Gemeinde Aarbergen|ID_OID_9106262|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06438009|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Schaustellung von Personen, Erlaubnis[A]|Gemeinde Aarbergen|ID_OID_9106296|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06438010|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Sperrzeit nach der SperrzeitVO|Gemeinde Aarbergen|ID_OID_8965702|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06432018|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Spielgeräte mit Gewinnmöglichkeit:  Aufstellerlaubnis|Gemeinde Aarbergen|ID_OID_8998836|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06633022|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Spielhallenerlaubnis|Gemeinde Aarbergen|ID_OID_8965705|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06633024|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Veranstaltung anderer Spiele mit Gewinnmöglichkeit: Erlaubnis|Gemeinde Aarbergen|ID_OID_8998848|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06636014|06439001|Darmstadt|Rheingau-Taunus-Kreis|Aarbergen|Versteigerer: Erlaubnis|Gemeinde Aarbergen|ID_OID_8998824|ID_OID_9000274_I|65326|Aarbergen|Rathausstraße|1|info@aarbergen.de|06172/100-0
06431001|06431001|Darmstadt|Bergstraße|Abtsteinach|Anzeige einer Straußwirtschaft|Gemeinde Abtsteinach|ID_OID_10822198|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06432002|06431001|Darmstadt|Bergstraße|Abtsteinach|Anzeige von Feuerwerken|Gemeinde Abtsteinach|ID_OID_10249802|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06436001|06431001|Darmstadt|Bergstraße|Abtsteinach|Anzeige von Sprengungen|Gemeinde Abtsteinach|ID_OID_10249752|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06532002|06431001|Darmstadt|Bergstraße|Abtsteinach|Bescheinigung Zuverlässigkeitsprüfung|Gemeinde Abtsteinach|ID_OID_ZUVERL_GAST|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06440004|06431001|Darmstadt|Bergstraße|Abtsteinach|Bestätigung über die Geeignetheit des Aufstellortes eines Geldspielgerätes|Gemeinde Abtsteinach|ID_OID_8998851|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06438001|06431001|Darmstadt|Bergstraße|Abtsteinach|Festsetzung von Messen, Ausstellungen, Märkten und Volksfesten|Gemeinde Abtsteinach|ID_OID_9106361|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06531004|06431001|Darmstadt|Bergstraße|Abtsteinach|Gaststättenbetrieb: Stellvertreter|Gemeinde Abtsteinach|ID_OID_8998830|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06632006|06431001|Darmstadt|Bergstraße|Abtsteinach|Gaststättengewerbe: Vorübergehender Betrieb aus besonderem Anlass|Gemeinde Abtsteinach|ID_OID_10937489|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06635012|06431001|Darmstadt|Bergstraße|Abtsteinach|Gewerbeabmeldung|Gemeinde Abtsteinach|ID_OID_8957943|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06434004|06431001|Darmstadt|Bergstraße|Abtsteinach|Gewerbeanmeldung|Gemeinde Abtsteinach|ID_OID_8957937|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06432011|06431001|Darmstadt|Bergstraße|Abtsteinach|Gewerbeanmeldung Gaststättengewerbe (Alkoholausschank)|Gemeinde Abtsteinach|ID_OID_8957930|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06635014|06431001|Darmstadt|Bergstraße|Abtsteinach|Gewerbemeldung, nachträgliche Ausstellung der Empfangsbescheinigung|Gemeinde Abtsteinach|ID_OID_GEWMELD_BESTAETIGUNG|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06531007|06431001|Darmstadt|Bergstraße|Abtsteinach|Gewerbeummeldung|Gemeinde Abtsteinach|ID_OID_8961080|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06535010|06431001|Darmstadt|Bergstraße|Abtsteinach|Pfandleihgewerbe: Erlaubnis|Gemeinde Abtsteinach|ID_OID_8998821|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06438006|06431001|Darmstadt|Bergstraße|Abtsteinach|Private Feuerwerke, Erteilung einer Ausnahmegenehmigung|Gemeinde Abtsteinach|ID_OID_9904654|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06533009|06431001|Darmstadt|Bergstraße|Abtsteinach|Reisegewerbekarte, Ausstellung|Gemeinde Abtsteinach|ID_OID_8965679|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06632012|06431001|Darmstadt|Bergstraße|Abtsteinach|Reisegewerbekarte, Erweiterung|Gemeinde Abtsteinach|ID_OID_9106266|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06533011|06431001|Darmstadt|Bergstraße|Abtsteinach|Reisegewerbekarte, Verlängerung|Gemeinde Abtsteinach|ID_OID_9106262|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06438009|06431001|Darmstadt|Bergstraße|Abtsteinach|Schaustellung von Personen, Erlaubnis[A]|Gemeinde Abtsteinach|ID_OID_9106296|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06438010|06431001|Darmstadt|Bergstraße|Abtsteinach|Sperrzeit nach der SperrzeitVO|Gemeinde Abtsteinach|ID_OID_8965702|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06632016|06431001|Darmstadt|Bergstraße|Abtsteinach|Spielgeräte mit Gewinnmöglichkeit:  Aufstellerlaubnis|Gemeinde Abtsteinach|ID_OID_8998836|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06633022|06431001|Darmstadt|Bergstraße|Abtsteinach|Spielhallenerlaubnis|Gemeinde Abtsteinach|ID_OID_8965705|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06633024|06431001|Darmstadt|Bergstraße|Abtsteinach|Veranstaltung anderer Spiele mit Gewinnmöglichkeit: Erlaubnis|Gemeinde Abtsteinach|ID_OID_8998848|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06434012|06431001|Darmstadt|Bergstraße|Abtsteinach|Versteigerer: Erlaubnis|Gemeinde Abtsteinach|ID_OID_8998824|ID_OID_9001998_I|69518|Abtsteinach|Kirchstraße|2|gemeinde@abtsteinach.de|06051/85-0
06431001|06633001|Kassel|Kassel|Ahnatal|Anzeige einer Straußwirtschaft|Gemeinde Ahnatal|ID_OID_10822198|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06432002|06633001|Kassel|Kassel|Ahnatal|Anzeige von Feuerwerken|Gemeinde Ahnatal|ID_OID_10249802|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06436001|06633001|Kassel|Kassel|Ahnatal|Anzeige von Sprengungen|Gemeinde Ahnatal|ID_OID_10249752|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06532002|06633001|Kassel|Kassel|Ahnatal|Bescheinigung Zuverlässigkeitsprüfung|Gemeinde Ahnatal|ID_OID_ZUVERL_GAST|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06440004|06633001|Kassel|Kassel|Ahnatal|Bestätigung über die Geeignetheit des Aufstellortes eines Geldspielgerätes|Gemeinde Ahnatal|ID_OID_8998851|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06438001|06633001|Kassel|Kassel|Ahnatal|Festsetzung von Messen, Ausstellungen, Märkten und Volksfesten|Gemeinde Ahnatal|ID_OID_9106361|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06531004|06633001|Kassel|Kassel|Ahnatal|Gaststättenbetrieb: Stellvertreter|Gemeinde Ahnatal|ID_OID_8998830|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06632006|06633001|Kassel|Kassel|Ahnatal|Gaststättengewerbe: Vorübergehender Betrieb aus besonderem Anlass|Gemeinde Ahnatal|ID_OID_10937489|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06635012|06633001|Kassel|Kassel|Ahnatal|Gewerbeabmeldung|Gemeinde Ahnatal|ID_OID_8957943|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06535006|06633001|Kassel|Kassel|Ahnatal|Gewerbeanmeldung|Gemeinde Ahnatal|ID_OID_8957937|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06432011|06633001|Kassel|Kassel|Ahnatal|Gewerbeanmeldung Gaststättengewerbe (Alkoholausschank)|Gemeinde Ahnatal|ID_OID_8957930|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06635014|06633001|Kassel|Kassel|Ahnatal|Gewerbemeldung, nachträgliche Ausstellung der Empfangsbescheinigung|Gemeinde Ahnatal|ID_OID_GEWMELD_BESTAETIGUNG|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06531007|06633001|Kassel|Kassel|Ahnatal|Gewerbeummeldung|Gemeinde Ahnatal|ID_OID_8961080|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06535010|06633001|Kassel|Kassel|Ahnatal|Pfandleihgewerbe: Erlaubnis|Gemeinde Ahnatal|ID_OID_8998821|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06438006|06633001|Kassel|Kassel|Ahnatal|Private Feuerwerke, Erteilung einer Ausnahmegenehmigung|Gemeinde Ahnatal|ID_OID_9904654|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06533009|06633001|Kassel|Kassel|Ahnatal|Reisegewerbekarte, Ausstellung|Gemeinde Ahnatal|ID_OID_8965679|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06632012|06633001|Kassel|Kassel|Ahnatal|Reisegewerbekarte, Erweiterung|Gemeinde Ahnatal|ID_OID_9106266|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06533011|06633001|Kassel|Kassel|Ahnatal|Reisegewerbekarte, Verlängerung|Gemeinde Ahnatal|ID_OID_9106262|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06438009|06633001|Kassel|Kassel|Ahnatal|Schaustellung von Personen, Erlaubnis[A]|Gemeinde Ahnatal|ID_OID_9106296|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06438010|06633001|Kassel|Kassel|Ahnatal|Sperrzeit nach der SperrzeitVO|Gemeinde Ahnatal|ID_OID_8965702|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06632016|06633001|Kassel|Kassel|Ahnatal|Spielgeräte mit Gewinnmöglichkeit:  Aufstellerlaubnis|Gemeinde Ahnatal|ID_OID_8998836|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06633022|06633001|Kassel|Kassel|Ahnatal|Spielhallenerlaubnis|Gemeinde Ahnatal|ID_OID_8965705|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06633024|06633001|Kassel|Kassel|Ahnatal|Veranstaltung anderer Spiele mit Gewinnmöglichkeit: Erlaubnis|Gemeinde Ahnatal|ID_OID_8998848|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06434012|06633001|Kassel|Kassel|Ahnatal|Versteigerer: Erlaubnis|Gemeinde Ahnatal|ID_OID_8998824|ID_OID_9006158_I|34292|Ahnatal|Wilhelmsthaler Straße|3|info@ahnatal.de|06441/99-0
06431001|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Anzeige einer Straußwirtschaft|Gemeinde Alheim|ID_OID_10822198|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06432002|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Anzeige von Feuerwerken|Gemeinde Alheim|ID_OID_10249802|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06435002|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Anzeige von Sprengungen|Gemeinde Alheim|ID_OID_10249752|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06532002|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Bescheinigung Zuverlässigkeitsprüfung|Gemeinde Alheim|ID_OID_ZUVERL_GAST|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06440004|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Bestätigung über die Geeignetheit des Aufstellortes eines Geldspielgerätes|Gemeinde Alheim|ID_OID_8998851|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06438001|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Festsetzung von Messen, Ausstellungen, Märkten und Volksfesten|Gemeinde Alheim|ID_OID_9106361|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06531004|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gaststättenbetrieb: Stellvertreter|Gemeinde Alheim|ID_OID_8998830|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06632006|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gaststättengewerbe: Vorübergehender Betrieb aus besonderem Anlass|Gemeinde Alheim|ID_OID_10937489|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06433004|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gewerbeabmeldung|Gemeinde Alheim|ID_OID_8957943|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06535006|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gewerbeanmeldung|Gemeinde Alheim|ID_OID_8957937|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06432011|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gewerbeanmeldung Gaststättengewerbe (Alkoholausschank)|Gemeinde Alheim|ID_OID_8957930|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06635014|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gewerbemeldung, nachträgliche Ausstellung der Empfangsbescheinigung|Gemeinde Alheim|ID_OID_GEWMELD_BESTAETIGUNG|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06531007|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Gewerbeummeldung|Gemeinde Alheim|ID_OID_8961080|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06535010|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Pfandleihgewerbe: Erlaubnis|Gemeinde Alheim|ID_OID_8998821|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06438006|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Private Feuerwerke, Erteilung einer Ausnahmegenehmigung|Gemeinde Alheim|ID_OID_9904654|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06533009|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Reisegewerbekarte, Ausstellung|Gemeinde Alheim|ID_OID_8965679|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06632012|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Reisegewerbekarte, Erweiterung|Gemeinde Alheim|ID_OID_9106266|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06533012|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Reisegewerbekarte, Verlängerung|Gemeinde Alheim|ID_OID_9106262|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06438009|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Schaustellung von Personen, Erlaubnis[A]|Gemeinde Alheim|ID_OID_9106296|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06438010|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Sperrzeit nach der SperrzeitVO|Gemeinde Alheim|ID_OID_8965702|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06632016|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Spielgeräte mit Gewinnmöglichkeit:  Aufstellerlaubnis|Gemeinde Alheim|ID_OID_8998836|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06633022|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Spielhallenerlaubnis|Gemeinde Alheim|ID_OID_8965705|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06633024|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Veranstaltung anderer Spiele mit Gewinnmöglichkeit: Erlaubnis|Gemeinde Alheim|ID_OID_8998848|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06434012|06632001|Kassel|Hersfeld-Rotenburg|Alheim|Versteigerer: Erlaubnis|Gemeinde Alheim|ID_OID_8998824|ID_OID_9003263_I|36211|Alheim|Alheimerstraße|2|gemeinde@alheim.de|06441/407-0
06431001|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Anzeige einer Straußwirtschaft|Gemeinde Allendorf (Eder)|ID_OID_10822198|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06432002|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Anzeige von Feuerwerken|Gemeinde Allendorf (Eder)|ID_OID_10249802|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06435002|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Anzeige von Sprengungen|Gemeinde Allendorf (Eder)|ID_OID_10249752|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06532002|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Bescheinigung Zuverlässigkeitsprüfung|Gemeinde Allendorf (Eder)|ID_OID_ZUVERL_GAST|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06631002|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Bestätigung über die Geeignetheit des Aufstellortes eines Geldspielgerätes|Gemeinde Allendorf (Eder)|ID_OID_8998851|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06438001|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Festsetzung von Messen, Ausstellungen, Märkten und Volksfesten|Gemeinde Allendorf (Eder)|ID_OID_9106361|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06531004|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Gaststättenbetrieb: Stellvertreter|Gemeinde Allendorf (Eder)|ID_OID_8998830|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06632006|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Gaststättengewerbe: Vorübergehender Betrieb aus besonderem Anlass|Gemeinde Allendorf (Eder)|ID_OID_10937489|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06433004|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Gewerbeabmeldung|Gemeinde Allendorf (Eder)|ID_OID_8957943|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06535006|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Gewerbeanmeldung|Gemeinde Allendorf (Eder)|ID_OID_8957937|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
06531006|06635001|Kassel|Waldeck-Frankenberg|Allendorf (Eder)|Gewerbeanmeldung Gaststättengewerbe (Alkoholausschank)|Gemeinde Allendorf (Eder)|ID_OID_8957930|ID_OID_9004566_I|35108|Allendorf (Eder)|Schulstraße|5|gemeindevorstand@allendorf-eder.de|06181/295-0
